date,store_id,product_code,product_name,main_category,sub_category,unit,stock_level,sales_quantity,expiration_days_left,ordered_quantity
2023-11,STORE_003,P023,진통소염제_23,전문의약품,진통소염제,bottle,105,55,178,40
2023-11,STORE_004,P023,진통소염제_23,전문의약품,진통소염제,bottle,120,40,310,35
2023-11,STORE_005,P023,진통소염제_23,전문의약품,진통소염제,bottle,100,50,179,55
2023-11,STORE_001,P024,방역용품_24,의약외품,방역용품,bottle,75,45,335,50
2023-11,STORE_002,P024,방역용품_24,의약외품,방역용품,bottle,105,60,217,65
2023-11,STORE_003,P024,방역용품_24,의약외품,방역용품,bottle,90,40,260,35
2023-11,STORE_005,P024,방역용품_24,의약외품,방역용품,bottle,85,20,318,15
2023-11,STORE_003,P029,멀미약_29,일반의약품,멀미약,pack,100,55,340,50
2023-11,STORE_001,P034,체온계_34,의약외품,체온계,bottle,85,45,184,45
2023-11,STORE_005,P029,멀미약_29,일반의약품,멀미약,pack,115,35,44,30
2023-11,STORE_001,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,75,35,165,35
2023-11,STORE_002,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,100,50,180,55
2023-11,STORE_003,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,90,50,301,40
2023-11,STORE_004,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,75,65,232,55
2023-11,STORE_005,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,70,35,238,30
2023-11,STORE_001,P036,항암제_36,전문의약품,항암제,tube,120,70,304,65
2023-11,STORE_002,P036,항암제_36,전문의약품,항암제,tube,115,85,34,70
2023-11,STORE_003,P036,항암제_36,전문의약품,항암제,tube,115,80,183,80
2023-11,STORE_004,P036,항암제_36,전문의약품,항암제,tube,90,35,307,35
2023-11,STORE_005,P034,체온계_34,의약외품,체온계,bottle,95,50,146,50
2023-11,STORE_005,P036,항암제_36,전문의약품,항암제,tube,100,70,76,70
2023-11,STORE_002,P037,방역용품_37,의약외품,방역용품,tube,140,65,81,60
2023-11,STORE_003,P037,방역용품_37,의약외품,방역용품,tube,90,55,210,55
2023-11,STORE_004,P037,방역용품_37,의약외품,방역용품,tube,90,60,219,60
2023-11,STORE_005,P037,방역용품_37,의약외품,방역용품,tube,125,25,349,25
2023-11,STORE_001,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,145,45,117,45
2023-11,STORE_002,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,85,45,225,45
2023-11,STORE_003,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,95,45,87,50
2023-11,STORE_004,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,100,55,327,50
2023-11,STORE_002,P020,소화제_20,일반의약품,소화제,box,100,35,204,35
2023-11,STORE_001,P037,방역용품_37,의약외품,방역용품,tube,75,65,30,55
2023-11,STORE_004,P029,멀미약_29,일반의약품,멀미약,pack,110,45,196,40
2023-11,STORE_004,P034,체온계_34,의약외품,체온계,bottle,85,45,210,45
2023-11,STORE_002,P034,체온계_34,의약외품,체온계,bottle,85,75,168,70
2023-11,STORE_001,P030,진통소염제_30,전문의약품,진통소염제,tube,100,65,95,75
2023-11,STORE_002,P030,진통소염제_30,전문의약품,진통소염제,tube,155,45,168,40
2023-11,STORE_003,P030,진통소염제_30,전문의약품,진통소염제,tube,100,55,204,50
2023-11,STORE_004,P030,진통소염제_30,전문의약품,진통소염제,tube,115,65,347,65
2023-11,STORE_005,P030,진통소염제_30,전문의약품,진통소염제,tube,165,50,55,55
2023-11,STORE_001,P031,방역용품_31,의약외품,방역용품,pack,85,50,154,50
2023-11,STORE_002,P031,방역용품_31,의약외품,방역용품,pack,115,60,265,50
2023-11,STORE_003,P031,방역용품_31,의약외품,방역용품,pack,120,75,123,70
2023-11,STORE_004,P031,방역용품_31,의약외품,방역용품,pack,95,35,226,35
2023-11,STORE_003,P034,체온계_34,의약외품,체온계,bottle,60,55,321,55
2023-11,STORE_005,P031,방역용품_31,의약외품,방역용품,pack,80,50,184,45
2023-11,STORE_002,P032,해열진통제_32,일반의약품,해열진통제,box,95,70,80,70
2023-11,STORE_003,P032,해열진통제_32,일반의약품,해열진통제,box,95,85,90,85
2023-11,STORE_004,P032,해열진통제_32,일반의약품,해열진통제,box,100,45,132,50
2023-11,STORE_005,P032,해열진통제_32,일반의약품,해열진통제,box,80,40,173,30
2023-11,STORE_001,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,90,60,53,60
2023-11,STORE_002,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,140,30,237,25
2023-11,STORE_003,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,125,50,357,40
2023-11,STORE_004,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,120,85,193,70
2023-11,STORE_005,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,85,45,139,40
2023-11,STORE_001,P032,해열진통제_32,일반의약품,해열진통제,box,85,60,287,45
2023-11,STORE_001,P020,소화제_20,일반의약품,소화제,box,75,30,103,35
2023-11,STORE_005,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,70,50,169,50
2023-11,STORE_004,P019,외용제_19,일반의약품,외용제,bottle,110,60,46,55
2023-11,STORE_005,P005,지사제_5,일반의약품,지사제,box,90,55,216,50
2023-11,STORE_001,P006,항생제_6,전문의약품,항생제,pack,45,40,137,35
2023-11,STORE_002,P006,항생제_6,전문의약품,항생제,pack,35,50,340,40
2023-11,STORE_003,P006,항생제_6,전문의약품,항생제,pack,90,45,257,35
2023-11,STORE_004,P006,항생제_6,전문의약품,항생제,pack,145,70,221,60
2023-11,STORE_005,P006,항생제_6,전문의약품,항생제,pack,75,45,184,50
2023-11,STORE_001,P007,정신신경용제_7,전문의약품,정신신경용제,box,120,55,50,50
2023-11,STORE_002,P007,정신신경용제_7,전문의약품,정신신경용제,box,120,55,304,55
2023-11,STORE_003,P007,정신신경용제_7,전문의약품,정신신경용제,box,95,35,80,35
2023-11,STORE_004,P005,지사제_5,일반의약품,지사제,box,120,30,352,30
2023-11,STORE_004,P007,정신신경용제_7,전문의약품,정신신경용제,box,105,60,97,70
2023-11,STORE_001,P008,소화제_8,일반의약품,소화제,tube,65,45,333,35
2023-11,STORE_002,P008,소화제_8,일반의약품,소화제,tube,115,60,58,45
2023-11,STORE_003,P008,소화제_8,일반의약품,소화제,tube,125,40,326,35
2023-11,STORE_004,P008,소화제_8,일반의약품,소화제,tube,75,80,307,80
2023-11,STORE_005,P008,소화제_8,일반의약품,소화제,tube,75,55,281,45
2023-11,STORE_001,P009,진통소염제_9,전문의약품,진통소염제,bottle,130,45,168,35
2023-11,STORE_002,P009,진통소염제_9,전문의약품,진통소염제,bottle,75,50,306,50
2023-11,STORE_003,P009,진통소염제_9,전문의약품,진통소염제,bottle,80,55,269,40
2023-11,STORE_004,P009,진통소염제_9,전문의약품,진통소염제,bottle,90,55,142,50
2023-11,STORE_005,P007,정신신경용제_7,전문의약품,정신신경용제,box,95,40,268,40
2023-11,STORE_005,P009,진통소염제_9,전문의약품,진통소염제,bottle,90,40,144,35
2023-11,STORE_003,P005,지사제_5,일반의약품,지사제,box,95,85,356,70
2023-11,STORE_001,P005,지사제_5,일반의약품,지사제,box,120,30,36,20
2023-11,STORE_001,P001,감기약_1,일반의약품,감기약,box,100,40,105,30
2023-11,STORE_002,P001,감기약_1,일반의약품,감기약,box,95,70,325,80
2023-11,STORE_003,P001,감기약_1,일반의약품,감기약,box,135,40,83,40
2023-11,STORE_004,P001,감기약_1,일반의약품,감기약,box,105,55,147,60
2023-11,STORE_005,P001,감기약_1,일반의약품,감기약,box,95,40,244,40
2023-11,STORE_001,P002,해열진통제_2,일반의약품,해열진통제,pack,105,30,111,25
2023-11,STORE_002,P002,해열진통제_2,일반의약품,해열진통제,pack,75,65,46,55
2023-11,STORE_003,P002,해열진통제_2,일반의약품,해열진통제,pack,65,15,356,10
2023-11,STORE_004,P002,해열진통제_2,일반의약품,해열진통제,pack,125,60,64,65
2023-11,STORE_002,P005,지사제_5,일반의약품,지사제,box,95,50,217,50
2023-11,STORE_005,P002,해열진통제_2,일반의약품,해열진통제,pack,100,40,326,40
2023-11,STORE_002,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,105,30,241,30
2023-11,STORE_003,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,100,40,349,40
2023-11,STORE_004,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,110,40,69,30
2023-11,STORE_005,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,110,55,264,55
2023-11,STORE_001,P004,멀미약_4,일반의약품,멀미약,box,135,30,122,30
2023-11,STORE_002,P004,멀미약_4,일반의약품,멀미약,box,100,35,84,35
2023-11,STORE_003,P004,멀미약_4,일반의약품,멀미약,box,55,55,112,45
2023-11,STORE_004,P004,멀미약_4,일반의약품,멀미약,box,100,30,162,30
2023-11,STORE_005,P004,멀미약_4,일반의약품,멀미약,box,75,20,184,20
2023-11,STORE_001,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,155,45,312,50
2023-11,STORE_001,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,95,40,239,35
2023-11,STORE_005,P019,외용제_19,일반의약품,외용제,bottle,80,70,316,75
2023-11,STORE_003,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,105,65,325,70
2023-11,STORE_004,P015,구강청결제_15,의약외품,구강청결제,bottle,115,45,53,40
2023-11,STORE_005,P015,구강청결제_15,의약외품,구강청결제,bottle,110,70,172,60
2023-11,STORE_001,P016,항암제_16,전문의약품,항암제,tube,65,40,211,35
2023-11,STORE_002,P016,항암제_16,전문의약품,항암제,tube,60,25,268,25
2023-11,STORE_003,P016,항암제_16,전문의약품,항암제,tube,130,55,114,60
2023-11,STORE_004,P016,항암제_16,전문의약품,항암제,tube,95,50,313,40
2023-11,STORE_005,P016,항암제_16,전문의약품,항암제,tube,130,55,87,60
2023-11,STORE_002,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,50,30,217,25
2023-11,STORE_002,P017,감기약_17,일반의약품,감기약,tube,70,30,308,25
2023-11,STORE_003,P015,구강청결제_15,의약외품,구강청결제,bottle,80,40,59,30
2023-11,STORE_003,P017,감기약_17,일반의약품,감기약,tube,75,50,256,55
2023-11,STORE_005,P017,감기약_17,일반의약품,감기약,tube,75,80,329,75
2023-11,STORE_001,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,120,70,144,70
2023-11,STORE_002,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,60,50,247,55
2023-11,STORE_003,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,90,60,306,65
2023-11,STORE_004,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,90,65,224,65
2023-11,STORE_005,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,70,60,64,45
2023-11,STORE_001,P019,외용제_19,일반의약품,외용제,bottle,105,55,226,45
2023-11,STORE_002,P019,외용제_19,일반의약품,외용제,bottle,130,40,163,40
2023-11,STORE_003,P019,외용제_19,일반의약품,외용제,bottle,160,75,82,85
2023-11,STORE_004,P017,감기약_17,일반의약품,감기약,tube,115,45,213,35
2023-11,STORE_002,P015,구강청결제_15,의약외품,구강청결제,bottle,65,80,275,85
2023-11,STORE_001,P017,감기약_17,일반의약품,감기약,tube,65,40,270,40
2023-11,STORE_005,P014,마스크_14,의약외품,마스크,bottle,95,45,336,50
2023-11,STORE_001,P015,구강청결제_15,의약외품,구강청결제,bottle,70,45,206,50
2023-11,STORE_005,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,80,45,291,35
2023-11,STORE_001,P011,지사제_11,일반의약품,지사제,bottle,85,50,45,40
2023-11,STORE_002,P011,지사제_11,일반의약품,지사제,bottle,105,55,193,55
2023-11,STORE_003,P011,지사제_11,일반의약품,지사제,bottle,105,20,201,15
2023-11,STORE_004,P011,지사제_11,일반의약품,지사제,bottle,105,60,290,55
2023-11,STORE_005,P011,지사제_11,일반의약품,지사제,bottle,90,50,327,55
2023-11,STORE_001,P012,손소독제_12,의약외품,손소독제,pack,70,30,200,30
2023-11,STORE_002,P012,손소독제_12,의약외품,손소독제,pack,95,40,123,30
2023-11,STORE_003,P012,손소독제_12,의약외품,손소독제,pack,120,70,160,70
2023-11,STORE_004,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,105,65,314,65
2023-11,STORE_005,P012,손소독제_12,의약외품,손소독제,pack,115,30,101,25
2023-11,STORE_004,P012,손소독제_12,의약외품,손소독제,pack,80,45,267,50
2023-11,STORE_003,P014,마스크_14,의약외품,마스크,bottle,70,60,111,70
2023-11,STORE_002,P014,마스크_14,의약외품,마스크,bottle,100,35,275,35
2023-11,STORE_001,P014,마스크_14,의약외품,마스크,bottle,85,50,58,50
2023-11,STORE_004,P014,마스크_14,의약외품,마스크,bottle,100,40,230,30
2023-11,STORE_004,P013,마스크_13,의약외품,마스크,box,105,40,60,40
2023-11,STORE_003,P013,마스크_13,의약외품,마스크,box,100,65,90,70
2023-11,STORE_002,P013,마스크_13,의약외품,마스크,box,70,60,282,60
2023-11,STORE_001,P013,마스크_13,의약외품,마스크,box,70,85,53,85
2023-11,STORE_005,P013,마스크_13,의약외품,마스크,box,95,55,279,50
2023-12,STORE_003,P026,항암제_26,전문의약품,항암제,bottle,115,60,297,55
2023-12,STORE_001,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,85,50,214,40
2023-12,STORE_002,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,125,50,104,40
2023-12,STORE_003,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,100,60,351,60
2023-12,STORE_004,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,120,35,275,35
2023-12,STORE_005,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,145,45,323,50
2023-12,STORE_001,P026,항암제_26,전문의약품,항암제,bottle,135,80,121,65
2023-12,STORE_002,P026,항암제_26,전문의약품,항암제,bottle,80,30,220,25
2023-12,STORE_004,P026,항암제_26,전문의약품,항암제,bottle,125,50,150,45
2023-12,STORE_005,P027,멀미약_27,일반의약품,멀미약,box,105,30,318,30
2023-12,STORE_001,P027,멀미약_27,일반의약품,멀미약,box,100,25,311,20
2023-12,STORE_002,P027,멀미약_27,일반의약품,멀미약,box,75,55,40,40
2023-12,STORE_003,P027,멀미약_27,일반의약품,멀미약,box,80,60,274,65
2023-12,STORE_004,P027,멀미약_27,일반의약품,멀미약,box,105,35,220,25
2023-12,STORE_001,P028,멀미약_28,일반의약품,멀미약,pack,150,55,273,60
2023-12,STORE_002,P028,멀미약_28,일반의약품,멀미약,pack,135,20,324,20
2023-12,STORE_003,P028,멀미약_28,일반의약품,멀미약,pack,85,50,171,45
2023-12,STORE_004,P028,멀미약_28,일반의약품,멀미약,pack,95,30,176,25
2023-12,STORE_005,P028,멀미약_28,일반의약품,멀미약,pack,130,35,271,40
2023-12,STORE_005,P026,항암제_26,전문의약품,항암제,bottle,80,40,135,40
2023-12,STORE_005,P024,방역용품_24,의약외품,방역용품,bottle,110,55,119,45
2023-12,STORE_002,P020,소화제_20,일반의약품,소화제,box,75,65,273,50
2023-12,STORE_003,P024,방역용품_24,의약외품,방역용품,bottle,75,35,309,35
2023-12,STORE_001,P029,멀미약_29,일반의약품,멀미약,pack,80,35,167,35
2023-12,STORE_003,P020,소화제_20,일반의약품,소화제,box,140,55,274,60
2023-12,STORE_004,P020,소화제_20,일반의약품,소화제,box,105,45,100,50
2023-12,STORE_005,P020,소화제_20,일반의약품,소화제,box,120,25,40,25
2023-12,STORE_001,P021,항암제_21,전문의약품,항암제,pack,145,20,231,20
2023-12,STORE_002,P021,항암제_21,전문의약품,항암제,pack,135,40,211,35
2023-12,STORE_003,P021,항암제_21,전문의약품,항암제,pack,85,50,323,40
2023-12,STORE_004,P021,항암제_21,전문의약품,항암제,pack,75,40,86,35
2023-12,STORE_005,P021,항암제_21,전문의약품,항암제,pack,115,35,156,30
2023-12,STORE_001,P022,마스크_22,의약외품,마스크,pack,115,45,289,45
2023-12,STORE_002,P022,마스크_22,의약외품,마스크,pack,115,60,122,55
2023-12,STORE_003,P022,마스크_22,의약외품,마스크,pack,120,45,114,35
2023-12,STORE_004,P022,마스크_22,의약외품,마스크,pack,100,50,80,55
2023-12,STORE_005,P022,마스크_22,의약외품,마스크,pack,75,75,215,60
2023-12,STORE_001,P023,진통소염제_23,전문의약품,진통소염제,bottle,105,45,313,45
2023-12,STORE_002,P023,진통소염제_23,전문의약품,진통소염제,bottle,130,35,59,25
2023-12,STORE_003,P023,진통소염제_23,전문의약품,진통소염제,bottle,110,70,53,75
2023-12,STORE_004,P023,진통소염제_23,전문의약품,진통소염제,bottle,100,50,174,50
2023-12,STORE_005,P023,진통소염제_23,전문의약품,진통소염제,bottle,150,55,341,55
2023-12,STORE_001,P024,방역용품_24,의약외품,방역용품,bottle,140,35,287,35
2023-12,STORE_002,P024,방역용품_24,의약외품,방역용품,bottle,115,75,300,80
2023-12,STORE_004,P024,방역용품_24,의약외품,방역용품,bottle,80,45,316,50
2023-12,STORE_002,P029,멀미약_29,일반의약품,멀미약,pack,160,35,32,30
2023-12,STORE_001,P034,체온계_34,의약외품,체온계,bottle,85,75,76,80
2023-12,STORE_004,P029,멀미약_29,일반의약품,멀미약,pack,100,35,107,30
2023-12,STORE_001,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,110,45,49,40
2023-12,STORE_002,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,100,65,57,70
2023-12,STORE_003,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,105,20,31,15
2023-12,STORE_004,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,75,50,301,40
2023-12,STORE_005,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,140,50,257,45
2023-12,STORE_001,P036,항암제_36,전문의약품,항암제,tube,90,55,79,65
2023-12,STORE_002,P036,항암제_36,전문의약품,항암제,tube,130,25,333,20
2023-12,STORE_003,P036,항암제_36,전문의약품,항암제,tube,110,55,102,45
2023-12,STORE_004,P036,항암제_36,전문의약품,항암제,tube,85,65,59,60
2023-12,STORE_005,P034,체온계_34,의약외품,체온계,bottle,95,40,329,40
2023-12,STORE_005,P036,항암제_36,전문의약품,항암제,tube,90,45,210,40
2023-12,STORE_002,P037,방역용품_37,의약외품,방역용품,tube,110,35,275,40
2023-12,STORE_003,P037,방역용품_37,의약외품,방역용품,tube,90,75,236,75
2023-12,STORE_004,P037,방역용품_37,의약외품,방역용품,tube,70,50,195,50
2023-12,STORE_005,P037,방역용품_37,의약외품,방역용품,tube,80,40,198,35
2023-12,STORE_001,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,70,40,59,40
2023-12,STORE_002,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,80,40,80,35
2023-12,STORE_003,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,90,50,123,55
2023-12,STORE_004,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,90,65,254,65
2023-12,STORE_001,P020,소화제_20,일반의약품,소화제,box,65,65,197,50
2023-12,STORE_001,P037,방역용품_37,의약외품,방역용품,tube,85,60,41,55
2023-12,STORE_004,P034,체온계_34,의약외품,체온계,bottle,85,50,208,55
2023-12,STORE_003,P034,체온계_34,의약외품,체온계,bottle,130,50,179,50
2023-12,STORE_002,P034,체온계_34,의약외품,체온계,bottle,80,45,280,50
2023-12,STORE_005,P029,멀미약_29,일반의약품,멀미약,pack,95,55,73,45
2023-12,STORE_001,P030,진통소염제_30,전문의약품,진통소염제,tube,55,50,68,40
2023-12,STORE_002,P030,진통소염제_30,전문의약품,진통소염제,tube,65,60,127,45
2023-12,STORE_003,P030,진통소염제_30,전문의약품,진통소염제,tube,105,75,50,65
2023-12,STORE_004,P030,진통소염제_30,전문의약품,진통소염제,tube,105,70,238,55
2023-12,STORE_005,P030,진통소염제_30,전문의약품,진통소염제,tube,100,45,111,35
2023-12,STORE_001,P031,방역용품_31,의약외품,방역용품,pack,80,30,212,35
2023-12,STORE_002,P031,방역용품_31,의약외품,방역용품,pack,85,55,333,60
2023-12,STORE_003,P031,방역용품_31,의약외품,방역용품,pack,120,60,66,45
2023-12,STORE_004,P031,방역용품_31,의약외품,방역용품,pack,75,35,270,40
2023-12,STORE_005,P031,방역용품_31,의약외품,방역용품,pack,110,65,126,75
2023-12,STORE_001,P032,해열진통제_32,일반의약품,해열진통제,box,145,60,79,65
2023-12,STORE_002,P032,해열진통제_32,일반의약품,해열진통제,box,95,40,133,45
2023-12,STORE_003,P032,해열진통제_32,일반의약품,해열진통제,box,100,30,191,25
2023-12,STORE_004,P032,해열진통제_32,일반의약품,해열진통제,box,70,40,109,30
2023-12,STORE_005,P032,해열진통제_32,일반의약품,해열진통제,box,100,40,344,35
2023-12,STORE_001,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,125,35,247,25
2023-12,STORE_002,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,55,50,233,50
2023-12,STORE_003,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,115,65,231,70
2023-12,STORE_004,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,120,45,341,35
2023-12,STORE_005,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,80,60,263,60
2023-12,STORE_003,P029,멀미약_29,일반의약품,멀미약,pack,110,55,183,60
2023-12,STORE_005,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,100,45,296,45
2023-12,STORE_005,P019,외용제_19,일반의약품,외용제,bottle,85,50,272,55
2023-12,STORE_003,P019,외용제_19,일반의약품,외용제,bottle,95,40,40,45
2023-12,STORE_005,P005,지사제_5,일반의약품,지사제,box,105,40,50,40
2023-12,STORE_001,P006,항생제_6,전문의약품,항생제,pack,125,50,314,50
2023-12,STORE_002,P006,항생제_6,전문의약품,항생제,pack,115,45,224,50
2023-12,STORE_003,P006,항생제_6,전문의약품,항생제,pack,130,35,186,30
2023-12,STORE_004,P006,항생제_6,전문의약품,항생제,pack,120,30,66,30
2023-12,STORE_005,P006,항생제_6,전문의약품,항생제,pack,95,35,238,35
2023-12,STORE_001,P007,정신신경용제_7,전문의약품,정신신경용제,box,90,50,249,55
2023-12,STORE_002,P007,정신신경용제_7,전문의약품,정신신경용제,box,85,50,304,40
2023-12,STORE_003,P007,정신신경용제_7,전문의약품,정신신경용제,box,65,30,285,25
2023-12,STORE_003,P005,지사제_5,일반의약품,지사제,box,90,70,104,80
2023-12,STORE_004,P007,정신신경용제_7,전문의약품,정신신경용제,box,115,55,352,60
2023-12,STORE_001,P008,소화제_8,일반의약품,소화제,tube,90,55,229,55
2023-12,STORE_002,P008,소화제_8,일반의약품,소화제,tube,105,70,157,70
2023-12,STORE_003,P008,소화제_8,일반의약품,소화제,tube,105,70,121,65
2023-12,STORE_004,P008,소화제_8,일반의약품,소화제,tube,120,55,281,55
2023-12,STORE_005,P008,소화제_8,일반의약품,소화제,tube,85,60,356,70
2023-12,STORE_001,P009,진통소염제_9,전문의약품,진통소염제,bottle,120,60,154,60
2023-12,STORE_002,P009,진통소염제_9,전문의약품,진통소염제,bottle,95,60,338,55
2023-12,STORE_003,P009,진통소염제_9,전문의약품,진통소염제,bottle,105,35,162,30
2023-12,STORE_004,P009,진통소염제_9,전문의약품,진통소염제,bottle,100,40,65,35
2023-12,STORE_005,P007,정신신경용제_7,전문의약품,정신신경용제,box,125,35,273,30
2023-12,STORE_005,P009,진통소염제_9,전문의약품,진통소염제,bottle,115,50,345,40
2023-12,STORE_002,P005,지사제_5,일반의약품,지사제,box,85,25,192,25
2023-12,STORE_005,P004,멀미약_4,일반의약품,멀미약,box,105,40,335,35
2023-12,STORE_004,P019,외용제_19,일반의약품,외용제,bottle,80,40,228,35
2023-12,STORE_001,P001,감기약_1,일반의약품,감기약,box,165,55,195,50
2023-12,STORE_002,P001,감기약_1,일반의약품,감기약,box,90,60,350,70
2023-12,STORE_003,P001,감기약_1,일반의약품,감기약,box,110,55,306,55
2023-12,STORE_004,P001,감기약_1,일반의약품,감기약,box,85,45,187,50
2023-12,STORE_005,P001,감기약_1,일반의약품,감기약,box,105,35,122,30
2023-12,STORE_001,P002,해열진통제_2,일반의약품,해열진통제,pack,100,45,265,35
2023-12,STORE_002,P002,해열진통제_2,일반의약품,해열진통제,pack,95,45,243,35
2023-12,STORE_003,P002,해열진통제_2,일반의약품,해열진통제,pack,75,75,358,85
2023-12,STORE_001,P005,지사제_5,일반의약품,지사제,box,95,70,222,75
2023-12,STORE_004,P002,해열진통제_2,일반의약품,해열진통제,pack,95,60,208,60
2023-12,STORE_001,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,85,50,303,55
2023-12,STORE_002,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,95,20,86,20
2023-12,STORE_003,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,105,45,155,35
2023-12,STORE_004,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,75,50,254,55
2023-12,STORE_005,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,50,55,288,50
2023-12,STORE_001,P004,멀미약_4,일반의약품,멀미약,box,115,30,338,30
2023-12,STORE_002,P004,멀미약_4,일반의약품,멀미약,box,95,75,240,75
2023-12,STORE_003,P004,멀미약_4,일반의약품,멀미약,box,110,55,315,55
2023-12,STORE_004,P004,멀미약_4,일반의약품,멀미약,box,100,80,294,70
2023-12,STORE_005,P002,해열진통제_2,일반의약품,해열진통제,pack,155,50,301,40
2023-12,STORE_001,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,110,70,176,65
2023-12,STORE_004,P005,지사제_5,일반의약품,지사제,box,125,55,162,40
2023-12,STORE_003,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,110,10,113,5
2023-12,STORE_003,P015,구강청결제_15,의약외품,구강청결제,bottle,120,40,202,40
2023-12,STORE_004,P015,구강청결제_15,의약외품,구강청결제,bottle,55,30,161,25
2023-12,STORE_005,P015,구강청결제_15,의약외품,구강청결제,bottle,95,25,242,25
2023-12,STORE_001,P016,항암제_16,전문의약품,항암제,tube,120,55,254,60
2023-12,STORE_002,P016,항암제_16,전문의약품,항암제,tube,80,55,225,55
2023-12,STORE_003,P016,항암제_16,전문의약품,항암제,tube,65,40,353,40
2023-12,STORE_004,P016,항암제_16,전문의약품,항암제,tube,85,70,135,65
2023-12,STORE_005,P016,항암제_16,전문의약품,항암제,tube,105,50,240,40
2023-12,STORE_001,P017,감기약_17,일반의약품,감기약,tube,65,50,287,40
2023-12,STORE_002,P015,구강청결제_15,의약외품,구강청결제,bottle,110,35,349,35
2023-12,STORE_002,P017,감기약_17,일반의약품,감기약,tube,65,40,52,40
2023-12,STORE_004,P017,감기약_17,일반의약품,감기약,tube,90,35,154,35
2023-12,STORE_005,P017,감기약_17,일반의약품,감기약,tube,120,60,72,55
2023-12,STORE_001,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,130,60,283,50
2023-12,STORE_002,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,70,60,286,70
2023-12,STORE_003,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,95,65,71,60
2023-12,STORE_004,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,95,60,345,50
2023-12,STORE_005,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,70,55,349,45
2023-12,STORE_001,P019,외용제_19,일반의약품,외용제,bottle,100,50,210,45
